date,RSI,MACD,BB_Position,Volume_Norm,ROC,momentum_1d,momentum_3d,momentum_5d,momentum_10d,MA_Crossover,Trend_Strength,Price_Position,Volatility,Adj Close
2009-09-10,36.84201781894455,-112.0874281926521,0.03328599136817272,-1.4783469460330443,-5.357170539085184,-0.9346332051457851,0.0,-5.357170539085187,-5.357170539085187,-3.6903795801035324,49.99999999956157,0.0,24.466930669017263,13431.54
2009-09-11,33.33333333333333,-110.27356777388371,0.09019620767951066,-1.305543330145075,-5.357170539085184,0.0,-0.9346332051457851,-2.7523081913279124,-5.357170539085187,-3.8843826098263956,49.99999999956157,0.0,24.466930669017263,13431.54
2009-09-14,29.41187393518493,-103.13730387315731,0.13432062995856753,-0.5898826025184001,-6.194700154275612,0.0,-0.9346332051457851,0.0,-6.194700154275612,-3.5358189480509403,49.99999999956157,0.0,23.391503693682445,13431.54
2009-09-15,31.250061654713832,-100.8904207320994,0.10548930544113488,-0.06331406009093231,-8.695673059766836,-0.9433765599477173,-0.9433765599477173,-1.869192654514662,-8.69567305976684,-3.5925558454784143,49.999999999605485,0.0,19.19346195534739,13304.83
2009-09-16,45.0001578357561,-53.07664893103363,0.5079978255665231,0.556941367649256,-3.5087658572887306,4.761954869021245,3.773655143043908,2.803752103883528,-3.5087658572887315,-3.0027416528842954,0.0003945925042545113,0.5000039459210974,34.30520517524705,13938.4
2009-09-17,50.0,-3.3482235025978895,0.6625159521226021,3.368140121166659,0.0,1.8181426849566584,5.66040826293932,5.66040826293932,0.0,-1.955439608746985,19.999921081341256,0.6999992108094674,34.852034244421496,14191.82
2009-09-18,50.0,36.894718589484356,0.729064101928541,0.054270437935360766,3.6697201209411188,0.8928382688055514,7.619037597624323,6.6037848228870155,3.669720120941111,-0.7723778086775573,29.99968432575983,0.7999968432536532,31.5607787731003,14318.53
2009-09-21,39.13052429316498,36.65330671187213,0.5039258262530835,-0.08391764704068749,3.7736551430439005,-2.654811632199683,0.0,3.773655143043908,3.773655143043908,0.045485021273593045,5.555847845481768,0.5000039459210974,31.29262060481287,13938.4
2009-09-22,37.49999999999999,19.0518989933622,0.3642394542769456,-0.35921136446001845,0.9345594493688653,-1.8182144292027802,-3.5714235383481507,2.857157889277806,0.9345594493688658,0.8204307493441799,12.499753378588427,0.30000078918264084,32.94808328300992,13684.97
2009-09-23,43.478245951139186,15.708500670376537,0.45190203299060033,-0.12276729327372969,1.869118898737744,0.9259063045077953,-3.5398186825044253,-0.9091430867244399,1.8691188987377538,0.7299295827004249,0.0,0.3999984216268266,33.18679072573276,13811.68
2009-09-24,45.454643287608334,-2.817798519783466,0.3114954548615046,-0.7035381745650823,0.9434510115742448,-1.8348238592263977,-2.7272857716811094,-4.464261807153691,0.9434510115742478,0.045730987259935234,24.999506757176672,0.20000315673845653,34.33980707651503,13558.26
2009-09-25,60.86968456520918,18.63581098845031,0.6380041482984283,0.2917472427087654,4.717031702991613,3.738311553252416,2.7777919863909206,-1.7698744214664552,4.717031702991603,-0.2744608979143112,25.000493242330084,0.6000015783652831,38.82482279912045,14065.11
2009-09-28,54.166584459570544,15.461650838291732,0.49153553374053743,-0.6965661064186396,2.8302041314696558,-1.8018344684115561,0.0,-0.9091430867244399,2.83020413146966,-0.2749748839972946,0.0,0.3999984216268266,40.4781634042479,13811.68
2009-09-29,51.99996211894019,5.069410634704617,0.4282502355276457,-0.17343493605337823,2.8571578892777993,-0.9174119296131988,0.9345594493688658,0.0,2.857157889277806,0.04597966734987399,12.499753378588427,0.33333333333040993,40.45588437674917,13684.97
2009-09-30,52.00012627059787,-9.313758117362852,0.3495336765803981,-0.2576250679066184,-2.727285771681107,-0.9259063045077842,-3.6035978389077683,-1.8348238592263977,-2.7272857716811094,1.0920484338672036e-05,24.999506757176672,0.25000493242330085,32.15938011586737,13558.26
2009-10-01,48.148180625096806,-33.510120513685656,0.16587496590700054,0.20925646149253227,-6.250008807890742,-1.869192654514662,-3.6697201209411223,-1.869192654514662,-6.2500088078907385,-0.04627024231800627,49.999999999506755,0.0,30.792809134146253,13304.83
2009-10-02,43.33332456456488,-70.59874911295078,-0.040227148918266245,1.5286607310327003,-9.734518836780033,-2.857157889277795,-5.5555839727818075,-8.108148460978981,-9.734518836780037,-1.392761191314806,49.99999999964128,0.0,31.360926907733024,12924.69
2009-10-05,44.82754867116959,-89.40319765275922,0.02764650461404614,-0.4951167010005468,-7.272785972564995,0.0,-4.6729447583982004,-6.422028312269035,-7.272785972564999,-2.5116335341490026,49.99999999964128,0.0,30.254306136663693,12924.69
2009-10-06,31.99981059410318,-103.6442842998751,0.02368585060146335,-0.8227093651183699,-6.481490277289609,-0.9803716762258996,-3.8095187988121615,-6.481490277289614,-6.481490277289614,-3.544782203891607,49.99999999967123,0.0,29.702488744332584,12797.98
2009-10-07,29.16651595316158,-97.86970417166316,0.14193861929236556,-0.47030181606134547,-6.422028312269035,0.990078121703597,0.0,-4.6729447583982004,-6.422028312269035,-4.254337973721154,41.666831080584885,0.08333168919086353,29.799545327919624,12924.69
2009-10-08,26.086852092040203,-87.71567623846707,0.1724645423561416,-0.8475762465350304,-4.6729447583982,0.0,0.0,-2.857157889277795,-4.6729447583982004,-4.637019059809493,40.000236755186855,0.08333168919086353,29.166444675767057,12924.69
2009-10-09,33.33333333333336,-67.06209005992534,0.2580076478211204,-0.028201536172877507,-7.207195677815535,0.9804490475206595,1.9802343807382217,0.9804490475206595,-7.207195677815537,-4.315205734798449,29.999684325759784,0.1666699549494153,19.83926894225712,13051.41
2009-10-12,45.454447621131656,-24.585397042809348,0.4596655098584859,-0.14301366568004034,-2.752308191327915,2.9125588729493668,3.9215640761983472,3.9215640761983472,-2.7523081913279124,-3.564737747270102,0.0003945925042545107,0.4166650225220047,25.939471418878885,13431.54
2009-10-13,39.13044970113714,-11.032747699182465,0.3299254686412905,-0.7403665808042139,-3.703698290898691,-1.8867531198954124,1.9608207237465702,2.9703125024417965,-3.7036982908986937,-2.9563663652720433,19.999921081341228,0.2500016441402788,27.052866263712684,13178.12
2009-10-14,53.84608379976445,40.31055646515449,0.6686295069094558,1.2932839084025105,1.869118898737744,4.807666040376013,5.82519436597273,6.862756476170806,1.8691188987377538,-1.5962474712669115,29.999684325759784,0.6666666666622824,37.144889196129895,13811.68
2009-10-15,55.55558803240929,112.55757236384989,0.9761678805366673,3.8953207105619456,8.571473667833411,4.587204453042637,7.547235834461263,11.764769599889814,8.571473667833418,0.5628583939015266,49.99999999969647,0.9999999999939294,40.970179708088,14445.25
2009-10-16,57.69229601794489,145.3428487501002,0.9118174727779246,1.8146303557622219,10.784320552369149,-0.8772433845035565,8.653814049348462,9.708682816645876,10.784320552369152,2.439020959467062,42.30727203165055,0.9230727203134702,36.95556989037015,14318.53
2009-10-19,53.57149903465382,135.17231300744868,0.7187814839732289,0.06533743085181436,7.84320552369147,-2.654811632199683,0.9174843321015258,3.773655143043908,7.8432055236914655,3.1895037535059414,19.230909322580796,0.6923090932227727,41.23016676109968,13938.4
2009-10-20,53.571348042255266,114.47501184855857,0.6502348430265515,-0.10256572871149723,7.920781248290752,-0.9091430867244399,-4.386009241792288,4.807666040376013,7.9207812482907425,4.0787686344148835,11.538181354534876,0.6153818135423135,41.14609712790048,13811.68
2009-10-21,55.55558803240929,88.00445126024535,0.5900857466129208,0.061248336602036796,5.882384799944902,-0.9174119296131988,-4.424755893237653,-0.9174119296131988,5.882384799944895,3.939971741034275,3.846060451511588,0.5384606045120806,41.998260563775,13684.97
2009-10-22,65.38474380260612,83.3620208125096,0.705247884390407,-0.21108748307419187,7.84320552369147,1.8518856818831253,0.0,-3.5087658572887315,7.8432055236914655,3.0445060441559497,19.230909322580796,0.6923090932227727,42.28016715907594,13938.4
2009-10-23,68.96556416103802,100.54010242892343,0.8754922153615885,2.9192482549361847,9.70868281664587,2.72721402743501,3.669720120941111,0.0,9.708682816645876,2.9480696105053603,42.30727203165055,0.9230727203134702,43.39569960232483,14318.53
2009-10-26,64.51625221482249,81.7471865251874,0.6877348124858644,-0.0636201518153587,3.7736551430439005,-2.654811632199683,1.8518856818831253,0.0,3.773655143043908,2.8999152528327237,16.66688588403824,0.6923090932227727,45.3520123109941,13938.4
2009-10-27,55.882346114297526,33.119571045882985,0.45150615696160834,0.3835832173892844,1.9230360628071386,-3.6364288584055493,-3.6364288584055493,-2.7523081913279124,1.9230360628071486,2.434464594986696,16.66688588403836,0.3846121158013896,48.5668072447435,13431.54
2009-10-28,55.882346114297526,0.6124187043487339,0.4545757175717542,-0.6407874282701161,-2.752308191327915,0.0,-6.194700154275612,-1.851885681883103,-2.7523081913279124,2.1077319038118967,22.727859725486876,0.3846121158013896,41.34496791748094,13431.54
2009-10-29,48.64856794273478,-52.434039738523325,0.22925832446372654,1.9984856604847376,-10.526366798774681,-3.7735806914173664,-7.272785972564999,-7.272785972564999,-10.526366798774678,0.7504606120523254,49.99999999967123,0.07692120903023288,34.740857359268226,12924.69
2009-10-30,47.222283116233996,-66.93455309636575,0.33759174293172095,-0.04768304398727824,-7.964574575742062,1.9608207237465702,-1.8867531198954124,-7.964574575742056,-7.964574575742056,-1.0309319525888423,33.33311411563288,0.23076969774092496,37.984632256521905,13178.12
2009-11-02,52.777716883766004,-56.36315475344614,0.44391414852693767,0.6694252601303198,-3.636428858405547,1.9230360628071486,0.0,-3.6364288584055493,-3.6364288584055493,-1.964470342181605,16.66688588403836,0.3846121158013896,38.6730268471041,13431.54
2009-11-03,41.176538857024816,-70.93455593058036,0.24225549993768325,-0.08306430249070766,-5.504543980167513,-2.8301296798431186,0.9804490475206595,-2.8301296798431186,-5.504543980167509,-2.6168298261653224,41.66622823143019,0.08333771768241044,40.61423105789349,13051.41
2009-11-04,31.034435838961997,-76.08043707354963,0.23480367270609298,-0.6766502092513846,-4.62960459540649,0.0,-0.9615180314035743,-2.8301296798431186,-4.629604595406489,-3.2227912486129098,40.908569132462105,0.08333771768241044,40.63343106972431,13051.41
2009-11-05,38.70959529743617,-50.61641801650264,0.4141474461013489,-0.5114538370086839,-3.636428858405547,2.9125588729493668,0.0,3.9215640761983472,-3.6364288584055493,-2.6573416281976416,13.636428858307701,0.3333311411563288,42.61160863937975,13431.54
2009-11-06,38.70959529743617,-55.70422452137228,0.2081110730245836,-0.6097446183114773,-8.849511786475293,-2.8301296798431186,0.0,-0.9615180314035743,-8.849511786475295,-2.8438178696219056,40.908569132462105,0.08333771768241044,40.50146595875251,13051.41
2009-11-09,37.4999383443738,-71.46195297585932,0.11472385033126711,-0.35038524835444324,-8.181857315043334,-1.9417825353735707,-1.9417825353735707,-4.716957251365084,-8.18185731504334,-3.551393073608218,49.99999999967123,0.0,39.78475678659037,12797.98
2009-11-10,36.585301300482435,-91.30068160975281,0.05235082429823915,-0.7584354162591734,-6.415049949596257,-1.7821562465326513,-6.415049949596252,-3.6893331831579945,-6.415049949596252,-4.046453515215942,49.99999999971407,0.0,37.110364665879835,12569.9
2009-11-11,34.177053962323555,-91.42450109070606,0.14506761255513842,-0.8639383043881685,-5.660333811312778,0.8064503297560144,-2.9126354930233522,-2.9126354930233522,-5.660333811312778,-4.204682927560755,44.202890262409944,0.05405390993652398,37.7133528424985,12671.27
2009-11-12,29.729621640933487,-77.35939210166316,0.2229357098379605,-0.49858946061664666,-0.9803716762258974,0.9999786919543174,0.0,-4.716957251365084,-0.9803716762258996,-4.561793580173741,33.33357690878091,0.1304335393986695,33.70858342522893,12797.98
2009-11-13,31.428378157466042,-74.3695259283424,0.16629086300489884,-0.692149977720246,-4.230800751548785,-1.3861562527836435,0.4031853873141422,-3.3010226481276717,-4.2308007515487915,-4.6004399798264535,44.11819321243081,0.028982689305176303,32.193204785029984,12620.58
2009-11-16,36.06554195668487,-70.22166356215834,0.17631212115859393,-0.5998126195173263,-6.415049949596257,-0.40156633054899693,-0.7999987373009998,-1.7821562465326513,-6.415049949596252,-4.451887341270561,49.99999999941981,0.0,29.470314716650837,12569.9
2009-11-17,34.10845599481213,-73.49235439898717,0.13447614932046523,-0.761304737239333,-5.048573295912088,-1.4113079658549355,-3.1683124993162948,-1.4113079658549355,-5.048573295912084,-4.20637274002737,49.99999999951879,0.0,27.306307163696246,12392.5
2009-11-18,38.26088746757437,-79.45611392455251,0.11372206615004028,-0.7931981286642175,-6.213581521077026,-1.2269517853540357,-3.0119851861007962,-3.3999749038573057,-6.213581521077027,-4.336040886790424,49.99999999958022,0.0,27.367530671626643,12240.45
2009-11-19,36.035805444759646,-67.20715847892572,0.2088808921291998,-0.7696523352267725,-7.735821804498968,1.2421928932351278,-1.4113079658549355,-3.1683124993162948,-7.735821804498966,-4.390998473682683,37.23438195235266,0.07316850169351882,22.0971566429439,12392.5
2009-11-20,27.777534198526823,-65.0564872491255,0.12818244645495094,-0.7166353332485327,-6.407813408666187,-1.4315109945531534,-1.4315109945531534,-3.212847587036405,-6.407813408666185,-4.240276608956149,49.999999999588894,0.0,19.443166358882138,12215.1
2009-11-23,29.125945790633082,-74.05110857861331,0.02453389238355897,-0.4222505916433552,-6.534624995507097,-2.0746453160432554,-2.2774489499977513,-4.83870197853602,-6.534624995507099,-4.45103028323617,49.999999999659835,0.0,19.699452266620003,11961.68
2009-11-24,26.785374549912987,-87.77459157111474,-0.014476557164283997,-0.6188661333351536,-6.653274886832827,-1.9068391730927448,-5.31700625378253,-5.31700625378253,-6.653274886832827,-4.8491466655277575,49.99999999970553,0.0,19.906016394413413,11733.59
2009-11-25,12.499835584726455,-126.18380050533739,-0.142568657116665,0.38557856631256016,-11.999981059514958,-4.967533380661848,-8.713641312801379,-8.902695570832787,-11.999981059514964,-5.716871858847736,49.99999999973689,0.0,27.496688149987413,11150.72
2009-11-26,11.810818116570175,-176.1479701870947,-0.1606021787633554,2.002742518675222,-17.227718749365128,-5.000035872123043,-11.44070063736866,-14.519427072826307,-17.227718749365128,-7.717273710782557,49.99999999977322,0.0,30.085142040201298,10593.18
2009-11-27,25.547321215123674,-162.4070010260146,0.07781585987208398,-0.011123066443566466,-12.048178451386539,4.784682220069891,-5.399540975950234,-9.1286194955424,-12.048178451386537,-8.743225603810952,27.011520319180804,0.17857142857079952,45.02472372290975,11100.03
2009-11-30,37.58375220470229,-107.46991131313536,0.27435138188268204,-0.48998186779845093,-7.459725216588837,4.794491546419222,4.318106812833622,-2.7542953832572104,-7.459725216588842,-8.611466257440528,2.8737300435283575,0.3660705477798229,54.32659661407809,11632.22
2009-12-01,44.311337628981676,-27.729060917267475,0.47624440329708567,0.2670188454942587,-1.635989509784142,4.793066155901471,15.07177259331003,3.887727455961909,-1.6359895097841415,-7.546002935997448,22.41382438306237,0.5625008807883336,60.67251946890395,12189.76
2009-12-02,39.88435878428465,10.070008714236167,0.3961904835307085,-0.19899985301271075,-2.691567711971381,-2.2869195127713793,7.305926200199453,6.818124748895138,-2.6915677119713766,-5.867702458552314,14.999999999925956,0.4642857142840783,61.452440877062486,11910.99
2009-12-03,41.56625503642868,37.3667915755056,0.4160835624793444,-1.0696273267617125,-3.8854952592293746,0.0,2.3965330779507354,12.440173772181717,-3.8854952592293768,-3.103787738801964,16.66649803706809,0.5360808386500201,60.94747868976965,11910.99
2009-12-04,40.11622171597945,43.62644244999882,0.355529506232725,-1.5346482201866063,-4.149372497973823,-1.7021255160150406,-3.950118788228807,5.479444650149579,-4.1493724979738245,-1.5552897195827804,11.971744881333098,0.5057465529730327,61.09943183259454,11708.25
2009-12-07,41.317379418220824,45.97696578277845,0.35330116359850233,-1.3538491730198117,-2.5423686304933804,-0.43285717336066787,-2.1276149169800362,0.21792916571385934,-2.5423686304933857,-1.0452998835593101,9.15512526949537,0.48276034107183063,60.358162279996606,11657.57
2009-12-08,39.655070754716974,27.85822626334283,0.2401127646997865,-0.5735025364278146,-3.4557198606734985,-2.8261464438986805,-4.893631847562618,-7.0686379387288945,-3.4557198606735007,-1.9741108631860853,9.15512526949537,0.3333318214788948,61.25900717188305,11328.11
2009-12-09,34.054052901114886,-8.672489328283518,0.10610997352155872,0.3152099713828375,-2.272768036503459,-3.8031057254917178,-6.92639805265517,-8.510627580075203,-2.2727680365034586,-2.9512447058246796,31.249999999807237,0.1379308780835547,59.00383762824518,10897.29
2009-12-10,34.80662742533245,-32.166839043939376,0.11456374481926876,-0.5545084048330489,2.153083398941582,-0.6976963997470942,-7.173965071622979,-9.148945637600225,2.15308339894158,-3.9896535997382583,35.71446466800471,0.11249876689300335,52.760737561228474,10821.26
2009-12-11,33.157843363260085,-72.06210614216712,-0.0033395598555653167,0.0429402977342095,-6.8493508576103,-4.44966667467559,-8.724844656346031,-11.688339418785898,-6.849350857610304,-5.4007066248745925,49.99999999972978,0.0,50.931030671532596,10339.75
2009-12-14,41.29363586749538,-56.90606618810057,0.21963353947945388,-0.7128039463512532,-6.753740902424463,4.902052757561837,-0.4650697558750916,-6.956509804358879,-6.7537409024244655,-6.099175167099468,22.60231025766024,0.2469175496273445,51.255465778489054,10846.61
2009-12-15,52.26127165796184,-6.293236293008647,0.44904955857004114,0.6537113799407406,-6.65279710182974,4.906509960254857,5.152265078188667,0.44747093734081034,-6.652797101829744,-5.597180282410848,6.164561272608353,0.5061746437680855,51.59484704814701,11378.8
2009-12-16,53.06121216391694,-0.787607805350035,0.27080945067767337,0.3695281075634719,-8.510627580075198,-4.2316412978521285,5.392200004835712,0.0,-8.510627580075203,-5.0426673105177935,19.8628656060245,0.27160638168178536,54.19224495015187,10897.29
2009-12-17,50.53768459372937,23.06103553255275,0.39826690437847123,-0.786388506215267,-6.382928707017641,2.3256240771788006,2.8037331479604966,3.0445622783298765,-6.382928707017643,-3.9447171583673835,6.164020734989825,0.43243661183015164,56.406036187750516,11150.72
2009-12-18,50.80216160554709,76.51093072575554,0.677214718373943,-0.09840829730236816,0.0,4.99994619181543,2.895296516328627,13.235329674315132,0.0,-1.3178295188559226,23.972573121096737,0.7397257312082651,62.45208560080506,11708.25
2009-12-21,48.603386437935505,132.6002464090738,0.8436098525688877,-0.505186613692185,3.478254902179439,3.0303418529669113,10.697705576340532,11.214932591842054,3.478254902179434,0.7814387580779147,49.99999999970986,0.9315084783275139,64.07118795478705,12063.05
2009-12-22,48.87641072137159,148.28556466254918,0.7181353440196646,-0.9339524371356556,4.2505766628325485,-2.1008783019219712,5.909035470355284,3.786163743101212,4.25057666283255,1.5065360907526888,35.29391284143632,0.7945200296171672,63.14038490152062,11809.62
2009-12-23,47.80220971476641,147.1903309440595,0.6551427503410505,-1.0817649880921638,7.441850221477074,-0.8583680084541356,0.0,7.441850221477075,7.441850221477075,2.682853771671391,29.411594034530232,0.7397257312082651,59.140331972140835,11708.25
2009-12-24,49.43187677958881,138.53422714532138,0.6123291447910221,-0.91304414899092,7.72839761728301,-0.43285717336066787,-3.361338964855487,4.545446392699315,7.7283976172830116,3.0914182884496713,26.470724772085717,0.7123312846919078,58.96941398470976,11657.57
2009-12-25,52.717326036233885,144.68408776403697,0.718278502862257,0.37847611257473823,15.196112091684999,2.1738664232768823,0.8583680084541134,1.7315995131637951,15.19611209168501,3.080495770133531,41.176231648342295,0.8493143280260682,51.30665642363807,11910.99
2009-12-28,53.59123610202746,127.11654515267725,0.5902865089992931,-1.3297884468367014,7.476621727894697,-2.1276149169800362,-0.43285717336066787,-3.361338964855487,7.4766217278946945,2.3625556293851404,26.470724772085717,0.7123312846919078,50.270964562617195,11657.57
2009-12-29,56.395391519000114,98.54886817468184,0.5074285252891765,-0.9115713363942373,0.6681723907617734,-1.739127451089717,-1.739127451089717,-3.0042456912246163,0.6681723907617787,2.0711154588699734,14.70608715827365,0.6470608715798352,45.827159743329034,11454.83
