Date,Open,High,Low,Close,Adj Close,Volume
May 7 2024,62474.92,62943.14,62140.47,62140.47,61690.18,1822704
May 6 2024,62140.47,62408.03,62006.69,62207.36,61756.58,1863070
May 3 2024,61806.02,62474.92,61404.68,61872.91,61424.55,2295871
May 2 2024,61605.35,61872.91,60936.45,61471.57,61026.13,1840943
Apr 26 2024,61337.79,62408.03,61003.34,61003.34,60561.29,2636133
Apr 25 2024,60602.01,62140.47,60535.12,60869.57,60428.48,1995376
Apr 24 2024,60869.57,60936.45,60267.56,60602.01,60162.86,3274349
Apr 23 2024,60602.01,61003.34,59665.55,60267.56,59830.84,2484540
Apr 22 2024,60535.12,61137.13,60334.45,60602.01,60162.86,1590829
Apr 19 2024,60200.67,60802.68,60000.0,60535.12,60096.46,2128581
Apr 17 2024,61003.34,61605.35,59866.22,60535.12,60096.46,2406501
Apr 16 2024,62742.48,62742.48,60535.12,60869.57,60428.48,2925266
Apr 15 2024,63277.59,64548.5,61538.46,61538.46,61092.53,2938123
Apr 12 2024,63210.7,63879.6,62742.48,63277.59,62819.06,1410981
Apr 11 2024,62876.25,63277.59,62541.8,62876.25,62420.63,1230385
Apr 10 2024,63076.92,63277.59,62943.14,63210.7,62752.66,1280318
Apr 9 2024,63545.15,63812.71,63010.04,63076.92,62619.84,1217827
Apr 8 2024,63478.26,63745.82,63010.04,63478.26,63018.27,1435349
Apr 5 2024,63411.37,63946.49,63010.04,63478.26,63018.27,1232478
Apr 4 2024,63478.26,64214.05,63143.81,64214.05,63748.73,3201841
Apr 3 2024,63143.81,63411.37,62742.48,62742.48,62287.82,2315904
Apr 2 2024,63612.04,63678.93,62809.36,63210.7,62752.66,1693835
Apr 1 2024,63478.26,64214.05,63344.48,63678.93,63217.49,1825395
Mar 29 2024,64147.16,64147.16,63478.26,63478.26,63018.27,1442974
Mar 28 2024,64347.82,64481.61,63946.49,64013.38,63549.52,1843185
Mar 27 2024,64347.82,64347.82,63946.49,64080.27,63615.91,1883700
Mar 26 2024,64214.05,64615.38,64080.27,64414.71,63947.94,1099423
Mar 25 2024,63545.15,64816.05,62943.14,64013.38,63549.52,2365987
Mar 22 2024,63678.93,64749.16,63678.93,64481.61,64014.35,2824055
Mar 21 2024,62876.25,63879.6,62876.25,63678.93,63217.49,2532679
Mar 20 2024,61872.91,62943.14,61872.91,62341.14,61889.39,1451495
Mar 19 2024,61872.91,62541.8,61872.91,61872.91,61424.55,1584849
Mar 18 2024,63076.92,63210.7,61872.91,62207.36,61756.58,2791912
Mar 15 2024,63545.15,63545.15,62809.36,62876.25,62420.63,3687417
Mar 14 2024,64214.05,64280.94,63277.59,63545.15,63084.68,3509663
Mar 13 2024,63478.26,64548.5,63076.92,64214.05,63748.73,4916307
Mar 12 2024,62943.14,63478.26,62876.25,63143.81,62686.25,1697273
Mar 11 2024,63612.04,64214.05,62943.14,62943.14,62487.04,2995980
Mar 8 2024,64147.16,64548.5,63612.04,63612.04,63151.08,3480210
Mar 7 2024,64147.16,65150.5,63879.6,64080.27,63615.91,3746918
Mar 6 2024,63879.6,64749.16,63612.04,63946.49,63483.11,3095547
Mar 5 2024,64615.38,64615.38,63678.93,63879.6,63416.7,2145026
Mar 4 2024,65551.84,65551.84,63946.49,64214.05,63748.73,2592928
Mar 1 2024,65685.62,65685.62,63478.26,65083.61,64611.99,3623282
Feb 29 2024,65886.29,67224.08,65083.61,65083.61,64611.99,2976545
Feb 28 2024,60869.57,65150.5,60468.23,65150.5,64678.39,6479180
Feb 27 2024,59933.11,61003.34,59598.66,60936.45,60494.88,2539855
Feb 26 2024,59464.88,60200.67,59464.88,59866.22,59432.41,1184040
Feb 23 2024,59866.22,61137.13,59464.88,59464.88,59033.98,2832875
Feb 22 2024,60602.01,60869.57,59866.22,59866.22,59432.41,1934380
Feb 21 2024,61337.79,61337.79,60535.12,61003.34,60561.29,2184793
Feb 20 2024,60267.56,61137.13,59799.33,61070.23,60627.7,2272848
Feb 19 2024,60133.78,60535.12,59732.44,60334.45,59897.24,1703253
Feb 16 2024,60133.78,60334.45,59866.22,59933.11,59498.81,1198392
Feb 15 2024,60200.67,60668.89,59598.66,60133.78,59698.03,1705346
Feb 7 2024,60200.67,60735.79,59732.44,60200.67,59764.43,2154893
Feb 6 2024,60401.34,60602.01,59598.66,59866.22,59432.41,2132318
Feb 5 2024,60334.45,60602.01,59799.33,60200.67,59764.43,3018405
Feb 2 2024,59598.66,60535.12,59598.66,60401.34,59963.64,1266265
Feb 1 2024,58862.88,60334.45,58862.88,60066.89,59631.63,998809
Jan 31 2024,60602.01,60602.01,59197.32,59197.32,58768.36,1524302
Jan 30 2024,61003.34,61003.34,60267.56,60869.57,60428.48,1397227
Jan 29 2024,61404.68,61538.46,60802.68,61003.34,60561.29,1202727
Jan 26 2024,61270.9,61538.46,61137.13,61538.46,61092.53,1523554
Jan 25 2024,60936.45,61270.9,60668.89,60869.57,60428.48,898943
Jan 24 2024,61270.9,61538.46,60802.68,60936.45,60494.88,1211996
Jan 23 2024,61605.35,61806.02,60468.23,61204.01,60760.5,2025576
Jan 22 2024,62541.8,62541.8,61538.46,61538.46,61092.53,1662888
Jan 19 2024,60869.57,62207.36,60468.23,61939.8,61490.96,2394691
Jan 18 2024,60802.68,61003.34,60200.67,60936.45,60494.88,2225905
Jan 17 2024,59531.77,60869.57,59531.77,60802.68,60362.08,2505919
Jan 16 2024,59531.77,60267.56,59464.88,60200.67,59764.43,2142634
Jan 15 2024,59531.77,60267.56,59464.88,60200.67,59764.43,3008239
Jan 12 2024,58929.77,59866.22,58461.54,59331.11,58901.17,2921977
Jan 11 2024,59866.22,60200.67,59264.21,59732.44,59299.6,2381684
Jan 10 2024,58729.1,59866.22,58327.76,59866.22,59432.41,2751398
Jan 9 2024,58060.2,58795.99,58060.2,58729.1,58303.52,3101377
Jan 8 2024,57725.75,58060.2,57725.75,58060.2,57639.47,2470936
Jan 5 2024,57458.2,57658.86,57324.41,57658.86,57241.05,1985958
Jan 4 2024,56521.74,57658.86,56187.29,57458.2,57041.83,4088675
Jan 3 2024,55852.84,56521.74,55384.62,56521.74,56112.16,2274044
Jan 2 2024,55451.5,55919.73,54983.28,55852.84,55448.11,2837212
Dec 29 2023,55852.84,56120.4,53712.38,53712.38,53323.16,2832017
Dec 28 2023,55317.73,55585.29,55117.06,55384.62,54983.28,1491262
Dec 27 2023,55451.5,55652.18,55183.95,55317.73,54916.88,1521461
Dec 26 2023,54849.5,55384.62,54849.5,55384.62,54983.28,1664234
Dec 25 2023,54113.71,54715.72,53979.93,54715.72,54319.23,2212600
Dec 22 2023,54113.71,54247.49,53779.27,54113.71,53721.58,2574091
Dec 21 2023,54180.6,54180.6,53712.38,54113.71,53721.58,3211858
Dec 20 2023,54314.38,54381.27,53846.15,54247.49,53854.39,3011378
Dec 19 2023,54515.05,54515.05,53578.59,54314.38,53920.8,3108703
Dec 18 2023,55384.62,55451.5,54515.05,54515.05,54120.02,2996877
Dec 15 2023,56187.29,56454.85,54983.28,54983.28,54584.85,3959359
Dec 14 2023,56187.29,56521.74,56187.29,56454.85,56045.75,1468987
Dec 13 2023,56321.07,56521.74,55986.62,55986.62,55580.92,3798795
Dec 12 2023,56655.52,56655.52,56187.29,56321.07,55912.95,1716858
Dec 11 2023,56856.19,57056.86,56254.18,56321.07,55912.95,4138309
Dec 8 2023,56989.96,57190.64,56856.19,56856.19,56444.19,1933035
Dec 7 2023,57324.41,57525.08,56856.19,56989.96,56577.0,3593172
Dec 6 2023,57056.86,57525.08,56856.19,57458.2,57041.83,1118260
Dec 5 2023,57525.08,57591.97,56722.41,57123.75,56709.8,3498092
Dec 4 2023,57123.75,57658.86,56722.41,57525.08,57108.23,1462259
Dec 1 2023,56789.3,56856.19,56254.18,56856.19,56444.19,1179106
Nov 30 2023,56923.08,57123.75,56655.52,56655.52,56244.97,1474967
Nov 29 2023,57123.75,57458.2,56923.08,56923.08,56510.59,1252959
Nov 28 2023,57190.64,57458.2,56722.41,57391.3,56975.43,1384669
Nov 27 2023,57525.08,57525.08,56923.08,57391.3,56975.43,819260
Nov 24 2023,57190.64,57525.08,56856.19,57525.08,57108.23,1186282
Nov 23 2023,57993.31,58060.2,57190.64,57190.64,56776.21,1124539
Nov 22 2023,57725.75,57993.31,57190.64,57993.31,57573.07,1602191
Nov 21 2023,57591.97,57993.31,57391.3,57926.42,57506.66,1878318
Nov 20 2023,57257.52,58193.98,56856.19,57591.97,57174.64,1730313
Nov 17 2023,58729.1,58795.99,57190.64,57257.52,56842.61,2531035
Nov 16 2023,58193.98,58862.88,57993.31,58862.88,58436.33,2008981
Nov 15 2023,57859.53,58662.21,57859.53,58662.21,58237.12,6238336
Nov 14 2023,57525.08,57859.53,57123.75,57525.08,57108.23,1624317
Nov 13 2023,57525.08,57591.97,57123.75,57190.64,56776.21,4847965
Nov 10 2023,58260.87,58528.43,57525.08,57525.08,57108.23,2109445
Nov 9 2023,59866.22,59866.22,58795.99,58795.99,58369.93,3426241
Nov 8 2023,58862.88,60000.0,58795.99,59866.22,59432.41,1987303
Nov 7 2023,59531.77,59732.44,59063.55,59063.55,58635.55,775755
Nov 6 2023,59464.88,60066.89,59197.32,59866.22,59432.41,1246531
Nov 3 2023,59531.77,59799.33,58929.77,59464.88,59033.98,1730612
Nov 2 2023,58862.88,59531.77,57926.42,59531.77,59100.38,1666177
Nov 1 2023,58060.2,58729.1,57591.97,58729.1,58303.52,2317399
Oct 31 2023,57458.2,58127.09,56789.3,58060.2,57639.47,2150258
Oct 30 2023,55852.84,57525.08,55852.84,57458.2,57041.83,925255
Oct 27 2023,56588.63,56856.19,56053.51,56856.19,56444.19,1362543
Oct 26 2023,56856.19,57525.08,55852.84,56521.74,56112.16,2272848
Oct 25 2023,56923.08,57391.3,56588.63,57391.3,56975.43,1381529
Oct 24 2023,56521.74,57859.53,56120.4,57525.08,57108.23,1486030
Oct 23 2023,56521.74,56521.74,55183.95,56521.74,56112.16,1690247
Oct 20 2023,55852.84,57056.86,55317.73,56722.41,56311.38,1402908
Oct 19 2023,57190.64,57525.08,56254.18,56521.74,56112.16,2105857
Oct 18 2023,57190.64,57525.08,56856.19,57458.2,57041.83,1893268
Oct 17 2023,57591.97,57859.53,57190.64,57458.2,57041.83,730158
Oct 16 2023,57257.52,57926.42,57257.52,57591.97,57174.64,824193
Oct 13 2023,57525.08,57926.42,57190.64,57926.42,57506.66,1178209
Oct 12 2023,58127.09,58127.09,57190.64,57525.08,57108.23,1318739
Oct 11 2023,57658.86,57859.53,57324.41,57859.53,57440.26,1219024
Oct 10 2023,56588.63,57658.86,56588.63,57591.97,57174.64,1199140
Oct 9 2023,57123.75,57123.75,56187.29,56588.63,56178.57,1812089
Oct 6 2023,56521.74,57123.75,55852.84,57123.75,56709.8,1197345
Oct 5 2023,57525.08,57525.08,56521.74,56521.74,56112.16,1515930
Oct 4 2023,57725.75,57725.75,57056.86,57725.75,57307.45,1379586
Oct 3 2023,57859.53,57993.31,57391.3,57725.75,57307.45,1594567
Oct 2 2023,58260.87,58327.76,57859.53,57859.53,57440.26,1144745
Sep 29 2023,59063.55,59063.55,58260.87,58528.43,58104.31,916907
Sep 28 2023,58327.76,59063.55,57926.42,58862.88,58436.33,1592327
Sep 27 2023,58595.32,59531.77,58193.98,58729.1,58303.52,2046508
Sep 26 2023,59665.55,59799.33,58127.09,58193.98,57772.29,2486506
Sep 25 2023,59531.77,59866.22,59063.55,59732.44,59299.6,3443614
Sep 22 2023,57792.64,59866.22,57525.08,59732.44,59299.6,4006016
Sep 21 2023,58862.88,58862.88,58060.2,58193.98,57772.29,2033065
Sep 20 2023,58929.77,59130.43,57792.64,58862.88,58436.33,1580255
Sep 19 2023,59397.99,59665.55,57525.08,58929.77,58502.74,1809253
Sep 18 2023,59866.22,60000.0,59063.55,59397.99,58967.57,1179707
Sep 15 2023,59464.88,60066.89,59264.21,60066.89,59631.63,3341923
Sep 14 2023,59531.77,59866.22,58929.77,59598.66,59166.79,2321137
Sep 13 2023,60200.67,60200.67,59464.88,59598.66,59166.79,2504125
Sep 12 2023,59531.77,60200.67,59464.88,60133.78,59698.03,2410089
Sep 11 2023,59933.11,60200.67,58862.88,59197.32,58768.36,3875787
Sep 8 2023,59866.22,59866.22,59598.66,59866.22,59432.41,2065947
Sep 7 2023,60200.67,60735.79,59866.22,59866.22,59432.41,2927661
Sep 6 2023,60334.45,60334.45,60000.0,60334.45,59897.24,3076116
Sep 5 2023,59598.66,60668.89,59598.66,60267.56,59830.84,3009736
Aug 31 2023,59598.66,59933.11,59063.55,59598.66,59166.79,3692650
Aug 30 2023,59197.32,59866.22,59197.32,59598.66,59166.79,2094497
Aug 29 2023,58193.98,59197.32,58127.09,59130.43,58701.95,2173584
Aug 28 2023,57792.64,58528.43,57658.86,58193.98,57772.29,2166105
Aug 25 2023,57658.86,58193.98,57525.08,57658.86,57241.05,2192567
Aug 24 2023,57725.75,58996.66,57525.08,58193.98,57772.29,1455835
Aug 23 2023,59464.88,59464.88,57591.97,57725.75,57307.45,2653342
Aug 22 2023,59866.22,60000.0,58729.1,59130.43,58701.95,2897345
Aug 21 2023,60000.0,60334.45,59665.55,60066.89,59631.63,2587744
Aug 18 2023,60066.89,60401.34,59531.77,59866.22,59432.41,3802388
Aug 17 2023,59665.55,60066.89,59264.21,59799.33,59366.0,3236849
Aug 16 2023,59397.99,59799.33,59331.11,59665.55,59233.19,1256300
Aug 15 2023,60200.67,60200.67,59197.32,59464.88,59033.98,1746931
Aug 14 2023,60401.34,60401.34,59531.77,59531.77,59100.38,2369320
Aug 11 2023,59197.32,60468.23,59197.32,60468.23,60030.05,1406540
Aug 10 2023,60535.12,60535.12,59197.32,59197.32,58768.36,2133556
Aug 9 2023,60668.89,60802.68,60267.56,60334.45,59897.24,1051928
Aug 8 2023,60735.79,61003.34,60267.56,60668.89,60229.27,1231014
Aug 7 2023,60267.56,60735.79,60200.67,60735.79,60295.67,1860865
Aug 4 2023,60668.89,60936.45,60267.56,60267.56,59830.84,1841267
Aug 3 2023,61204.01,61204.01,60535.12,60602.01,60162.86,1451520
Aug 2 2023,61003.34,61204.01,60869.57,61204.01,60760.5,1578452
Aug 1 2023,61270.9,62073.58,61003.34,61003.34,60561.29,2052062
Jul 31 2023,62207.36,62341.14,61270.9,61270.9,60826.91,2195141
Jul 28 2023,62006.69,62207.36,61404.68,62207.36,61756.58,1805837
Jul 27 2023,62675.59,62675.59,61872.91,62006.69,61557.36,1431030
Jul 26 2023,61471.57,62474.92,61471.57,62474.92,62022.2,2597439
Jul 25 2023,60468.23,61872.91,60401.34,61337.79,60893.32,3849337
Jul 24 2023,59526.68,59696.59,59186.85,59243.48,58814.18,1613261
Jul 21 2023,59470.04,59470.04,58903.66,59470.04,59039.09,3219433
Jul 20 2023,59753.23,60262.97,58677.1,59470.04,59039.09,1553025
Jul 19 2023,59243.48,60659.44,59243.48,60319.61,59882.51,4566181
Jul 18 2023,59413.4,59470.04,59073.57,59073.57,58645.5,1458381
Jul 17 2023,59470.04,59470.04,59016.93,59356.76,58926.64,2280443
Jul 14 2023,59413.4,59470.04,58903.66,59470.04,59039.09,2310633
Jul 13 2023,59470.04,59470.04,58733.74,59413.4,58982.87,2972025
Jul 12 2023,58167.36,59186.85,58167.36,58903.66,58476.82,1537478
Jul 11 2023,57657.62,59470.04,57657.62,58337.27,57914.54,4400921
Jul 10 2023,59413.4,59413.4,57940.81,58167.36,57745.86,3077608
Jul 7 2023,56921.32,59470.04,56864.68,59470.04,59039.09,3662374
Jul 6 2023,57827.53,57884.17,56921.32,57034.6,56621.3,3264585
Jul 5 2023,57204.51,58054.08,56808.04,57770.89,57352.27,4437645
Jul 4 2023,57034.6,57714.25,56581.49,56638.13,56227.71,1387226
Jul 3 2023,56638.13,57091.23,56524.86,56638.13,56227.71,865317
Jun 30 2023,57261.15,57657.62,56638.13,56638.13,56227.71,1111617
Jun 29 2023,57657.62,58337.27,57261.15,57714.25,57296.04,1761356
Jun 28 2023,56638.13,57884.17,56524.86,57261.15,56846.21,1578796
Jun 27 2023,56638.13,57204.51,56468.21,56638.13,56227.71,1263988
Jun 26 2023,56128.39,57147.88,56128.39,56638.13,56227.71,1425187
Jun 23 2023,56864.68,56864.68,56354.94,56581.49,56171.48,1400469
Jun 22 2023,57770.89,57770.89,56581.49,56864.68,56452.62,1582855
Jun 21 2023,56468.21,56921.32,56468.21,56638.13,56227.71,2194456
Jun 20 2023,57261.15,57261.15,56524.86,56581.49,56171.48,3442043
Jun 19 2023,58677.1,58960.29,57600.98,57600.98,57183.58,2145023
Jun 16 2023,59016.93,60262.97,58450.55,59470.04,59039.09,2386730
Jun 15 2023,58054.08,58733.74,57544.34,58620.46,58195.68,1866410
Jun 14 2023,57997.45,58903.66,57487.7,58110.72,57689.63,1519293
Jun 13 2023,56638.13,58337.27,56468.21,58054.08,57633.4,1648887
Jun 12 2023,56581.49,57487.7,55562.01,57204.51,56789.99,803522
Jun 9 2023,56638.13,57770.89,56071.75,56921.32,56508.85,1891128
Jun 8 2023,54938.99,57600.98,54938.99,56638.13,56227.71,2400149
Jun 7 2023,56071.75,56071.75,54938.99,54938.99,54540.88,1402940
Jun 6 2023,55505.37,56071.75,54655.8,56071.75,55665.43,1376280
Jun 5 2023,53919.5,55901.84,53919.5,55505.37,55103.16,2406153
Jun 2 2023,53183.2,53806.22,52843.38,53749.59,53360.1,2573883
Jun 1 2023,53579.67,53579.67,52786.74,53183.2,52797.82,1255867
May 31 2023,53183.2,53296.48,52730.1,53239.84,52854.05,741726
May 30 2023,52730.1,53692.95,52333.63,53523.04,53135.19,2308514
May 29 2023,52107.08,53806.22,52107.08,52730.1,52348.0,1113206
May 26 2023,52786.74,52956.65,52107.08,52107.08,51729.49,1812735
May 25 2023,52446.91,53239.84,51767.25,52786.74,52404.23,1106320
May 24 2023,52560.18,52560.18,52050.44,52446.91,52066.86,680106
May 23 2023,52673.46,53013.29,52163.72,52560.18,52179.31,1004269
May 22 2023,52673.46,53183.2,52220.36,52730.1,52348.0,1174649
May 19 2023,53523.04,53749.59,52446.91,53353.12,52966.5,1076835
May 18 2023,52616.82,54372.61,52220.36,53806.22,53416.32,3345448
May 17 2023,52390.27,52673.46,52277.0,52560.18,52179.31,1408766
May 16 2023,52107.08,52730.1,51710.61,52446.91,52066.86,1591859
May 15 2023,52107.08,52673.46,51653.98,51937.16,51560.81,1198664
May 12 2023,51540.7,52560.18,51427.42,52560.18,52179.31,1577558
May 11 2023,52107.08,52163.72,51540.7,51540.7,51167.21,1203428
May 10 2023,52050.44,52673.46,51880.53,52107.08,51729.49,1448493
May 9 2023,52673.46,53183.2,52277.0,52277.0,51898.18,1799846
May 8 2023,50974.32,52786.74,50861.04,52673.46,52291.77,2759977
May 5 2023,50124.75,50917.68,49954.83,50861.04,50492.48,1060239
May 4 2023,50974.32,50974.32,50124.75,50124.75,49761.52,986967
Apr 28 2023,50974.32,51257.51,50294.66,51257.51,50886.08,1307775
Apr 27 2023,50238.02,51257.51,50068.11,50974.32,50604.94,1273523
Apr 26 2023,49841.55,50691.13,49784.92,50634.49,50267.57,7143551
Apr 25 2023,49954.83,50124.75,49558.36,50011.47,49649.07,998972
Apr 24 2023,49841.55,50124.75,49275.17,49784.92,49424.16,1033225
Apr 21 2023,49841.55,49898.19,49501.73,49558.36,49199.25,1865350
Apr 20 2023,50294.66,50294.66,49841.55,50011.47,49649.07,455169
Apr 19 2023,49898.19,50238.02,49841.55,50124.75,49761.52,870260
Apr 18 2023,50011.47,50181.38,49558.36,49841.55,49480.38,1338497
Apr 17 2023,50068.11,50124.75,49728.28,50068.11,49705.29,997383
Apr 14 2023,50011.47,50464.57,49954.83,50068.11,49705.29,843600
Apr 13 2023,50011.47,50124.75,49728.28,49954.83,49592.84,1001092
Apr 12 2023,50011.47,50181.38,49841.55,50011.47,49649.07,1026516
Apr 11 2023,50407.94,50974.32,49954.83,49954.83,49592.84,1461205
Apr 10 2023,50974.32,50974.32,50407.94,50407.94,50042.66,1204665
Apr 7 2023,51540.7,51597.34,50691.13,50974.32,50604.94,1488749
Apr 6 2023,51823.89,52163.72,51653.98,51653.98,51279.67,740313
Apr 5 2023,52277.0,52277.0,51597.34,52163.72,51785.72,762737
Apr 4 2023,52560.18,52616.82,51880.53,52107.08,51729.49,552453
Apr 3 2023,51937.16,52616.82,51653.98,52560.18,52179.31,1434898
Mar 31 2023,52560.18,52786.74,51257.51,51767.25,51392.13,1824918
Mar 30 2023,52277.0,52786.74,52107.08,52503.55,52123.09,1069419
Mar 29 2023,52390.27,52390.27,51257.51,52277.0,51898.18,746492
Mar 28 2023,51427.42,52616.82,51030.96,51993.8,51617.04,1569259
Mar 27 2023,50407.94,51540.7,49841.55,51540.7,51167.21,1458557
Mar 24 2023,51540.7,51540.7,50351.3,50407.94,50042.66,1188245
Mar 23 2023,50294.66,51370.79,49445.09,51370.79,50998.53,3434964
Mar 22 2023,49048.62,50917.68,49048.62,50407.94,50042.66,1940034
Mar 21 2023,48368.96,50917.68,48368.96,48991.98,48636.97,2071748
Mar 20 2023,50407.94,50691.13,48199.05,48199.05,47849.78,1901545
Mar 17 2023,51540.7,51597.34,50407.94,50407.94,50042.66,4011784
Mar 16 2023,51540.7,52107.08,50691.13,51540.7,51167.21,1423069
Mar 15 2023,51880.53,52107.08,51597.34,51767.25,51392.13,1502167
Mar 14 2023,51540.7,51653.98,51257.51,51540.7,51167.21,1600863
Mar 13 2023,52107.08,52107.08,51427.42,51823.89,51448.36,1340439
Mar 10 2023,52220.36,52390.27,51823.89,52163.72,51785.72,1366216
Mar 9 2023,52107.08,52900.02,51937.16,52673.46,52291.77,1974111
Mar 8 2023,51540.7,52220.36,51370.79,52220.36,51841.95,1539420
Mar 7 2023,51823.89,52390.27,51597.34,52050.44,51673.27,1859700
Mar 6 2023,51540.7,52220.36,51540.7,51540.7,51167.21,1256925
Mar 3 2023,51993.8,52560.18,51484.06,51484.06,51110.99,1526532
Mar 2 2023,52673.46,53126.57,51993.8,52786.74,52404.23,1738580
Mar 1 2023,52277.0,52900.02,52220.36,52673.46,52291.77,1369570
Feb 28 2023,52730.1,53069.93,52446.91,52956.65,52572.91,1104908
Feb 27 2023,52673.46,52956.65,51937.16,52560.18,52179.31,919874
Feb 24 2023,52673.46,53239.84,50974.32,52956.65,52572.91,1266637
Feb 23 2023,52673.46,53239.84,51653.98,52843.38,52460.45,1846281
Feb 22 2023,53353.12,53409.76,52390.27,52673.46,52291.77,1891834
Feb 21 2023,53353.12,53749.59,53239.84,53353.12,52966.5,1227970
Feb 20 2023,52673.46,53523.04,52673.46,53126.57,52741.59,2049855
Feb 17 2023,52673.46,52843.38,52107.08,52673.46,52291.77,1675902
Feb 16 2023,52673.46,53239.84,52220.36,52333.63,51954.4,1487689
Feb 15 2023,52390.27,53353.12,51653.98,52673.46,52291.77,1587799
Feb 14 2023,52956.65,52956.65,51653.98,52390.27,52010.63,2080047
Feb 13 2023,53692.95,54032.78,52107.08,52956.65,52572.91,1576145
Feb 10 2023,53523.04,53523.04,52560.18,53523.04,53135.19,1260104
Feb 9 2023,53126.57,53806.22,52673.46,52673.46,52291.77,1483629
Feb 8 2023,52163.72,54485.88,52163.72,53353.12,52966.5,1678726
Feb 7 2023,53976.14,54089.41,52107.08,52107.08,51729.49,2594011
Feb 6 2023,52446.91,54542.52,51823.89,54372.61,53978.6,2523917
Feb 3 2023,51144.23,52673.46,50464.57,52673.46,52291.77,1648005
Feb 2 2023,50181.38,52107.08,50181.38,51314.14,50942.3,1819621
Feb 1 2023,52107.08,52390.27,50464.57,50464.57,50098.89,2006421
Jan 31 2023,50917.68,52050.44,49728.28,52050.44,51673.27,2707892
Jan 30 2023,52163.72,52390.27,50861.04,50917.68,50548.71,1845046
Jan 27 2023,52673.46,53579.67,51823.89,52673.46,52291.77,2799879
Jan 19 2023,50691.13,54372.61,49558.36,52673.46,52291.77,3137108
Jan 18 2023,50974.32,51540.7,50634.49,50974.32,50604.94,1560785
Jan 17 2023,50124.75,50634.49,49445.09,50634.49,50267.57,1138101
Jan 16 2023,48708.79,50124.75,48708.79,49445.09,49086.79,1825625
Jan 13 2023,48255.69,48991.98,48255.69,48595.52,48243.38,1451319
Jan 12 2023,48255.69,48255.69,47462.75,48029.13,47681.09,3469394
Jan 11 2023,49445.09,49445.09,48199.05,48199.05,47849.78,2318226
Jan 10 2023,48822.07,50917.68,48822.07,49445.09,49086.79,3881659
Jan 9 2023,48595.52,49218.54,48029.13,49218.54,48861.88,2943423
Jan 6 2023,47576.03,48029.13,47519.39,47576.03,47231.28,2227297
Jan 5 2023,46896.37,47576.03,46726.46,47576.03,47231.28,1904369
Jan 4 2023,46953.01,46953.01,46329.99,46896.37,46556.54,1719511
Jan 3 2023,45423.78,46783.1,45423.78,46783.1,46444.09,1924144
Dec 30 2022,46953.01,47066.29,45310.5,45310.5,44982.17,2667636
Dec 29 2022,46613.18,46726.46,45593.7,45706.97,45375.76,2424867
Dec 28 2022,45537.06,46443.27,45027.31,45310.5,44982.17,2071924
Dec 27 2022,45423.78,45593.7,44687.48,44800.76,44476.12,2108120
Dec 26 2022,44857.4,45763.61,44687.48,44687.48,44363.66,2125069
Dec 23 2022,45423.78,45990.16,44800.76,44800.76,44476.12,2445701
Dec 22 2022,45027.31,45933.52,44914.04,44914.04,44588.57,1942683
Dec 21 2022,46103.44,46103.44,44574.21,44574.21,44251.21,1698502
Dec 20 2022,45140.59,46443.27,44744.13,44744.13,44419.89,2755033
Dec 19 2022,45310.5,45876.89,44744.13,44857.4,44532.34,1337437
Dec 16 2022,45027.31,46953.01,44687.48,45140.59,44813.48,6021913
Dec 15 2022,44630.85,45706.97,44517.57,45027.31,44701.03,2207699
Dec 14 2022,45140.59,45140.59,44460.93,44630.85,44307.44,2200460
Dec 13 2022,44234.38,44914.04,44121.11,44291.02,43970.07,3941690
Dec 12 2022,44630.85,45593.7,43837.91,43837.91,43520.25,4247490
Dec 9 2022,44404.29,44857.4,43668.0,43781.27,43464.02,3089967
Dec 8 2022,44744.13,45876.89,43611.36,43611.36,43295.34,4378144
Dec 7 2022,45310.5,46443.27,44177.74,44460.93,44138.75,2806941
Dec 6 2022,48142.41,48255.69,45310.5,45310.5,44982.17,2432989
Dec 5 2022,47632.67,49275.17,46726.46,48142.41,47793.55,2937950
Dec 2 2022,45253.87,48142.41,44914.04,48142.41,47793.55,2431753
Dec 1 2022,45820.25,46103.44,44857.4,45310.5,44982.17,2081458
Nov 30 2022,45480.42,45876.89,43611.36,45876.89,45544.45,2575295
Nov 29 2022,43044.98,45197.23,43044.98,45197.23,44869.71,3014576
Nov 28 2022,42195.41,43611.36,41798.94,43441.45,43126.65,4161329
Nov 25 2022,41402.47,41685.66,41232.56,41402.47,41102.45,3310667
Nov 24 2022,41629.03,41912.21,41062.64,41345.84,41046.23,2003950
Nov 23 2022,41345.84,41629.03,41006.01,41629.03,41327.37,3130399
Nov 22 2022,42195.41,43044.98,41062.64,41629.03,41327.37,3418191
Nov 21 2022,43328.17,43328.17,42478.6,42478.6,42170.78,2162675
Nov 18 2022,42988.34,43554.72,41685.66,43328.17,43014.2,2762801
Nov 17 2022,43101.62,43384.81,42761.79,43328.17,43014.2,3258757
Nov 16 2022,39816.61,44177.74,39816.61,42535.23,42227.01,5861421
Nov 15 2022,42138.77,43271.53,40836.09,42478.6,42170.78,3534366
Nov 14 2022,42761.79,43328.17,41968.86,42535.23,42227.01,3242514
Nov 11 2022,41345.84,42761.79,41345.84,42761.79,42451.92,3410422
Nov 10 2022,41855.58,41855.58,40552.9,41232.56,40933.77,2679289
Nov 9 2022,41629.03,42025.49,41119.28,41912.21,41608.5,2144843
